UID,mean.annual.flow,basin.area,max.basin.elevation,mean.basin.elevation,min.basin.elevation,range.basin.elevation,pct.ISC,tmax.annual,tmin.annual,pct.ag,pct.urb,pct.for
15470,0.43373,0.535,131.73,124.953,116.07,15.66,20.253,21.5,8.56,0,89.562,10.438
15472,6.78945,16.42,127.956,95.078,63.241,64.715,0.38,21.65,8.26,17.601,3.234,61.19
15474,11.2368,29.104,250.701,217.05,191.165,59.536,1.263,21.3,8.21,51.136,7.895,34.867
15475,33.42619,91.897,254.863,201.217,152.208,102.655,0.852,21.46,8.23,40.335,5.582,47.236
15476,81.928,206.408,24.027,13.143,1.184,22.843,0.811,22.62,10.67,39.838,5.795,20.864
15477,21.01092,32.443,35.693,26.897,20.234,15.46,0.242,23.1,10.03,10.214,2.233,20.189
15478,17.62516,42.976,146.329,113.3,77.826,68.504,1.769,23.03,9.71,4.5,8.923,42.939
15479,12.12094,24.819,12.255,10.335,2.533,9.723,0.168,23.18,10.86,2.751,2.639,33.419
15483,3868.05319,1399.539,2427.18,1045.21,55.292,2371.88,0.47,15.47,5.9,0.011,2.21,77.371
15484,3.92376,4.6,2139.63,1775.98,1462.77,676.854,0,9.49,-0.79,0,0,99.217
15485,160.92099,54.932,373.805,130.982,26.146,347.659,0.246,14.83,5.57,0,2.112,57.797
15486,,,,,,,,,,,,
15487,12667.96222,35697.69,594.022,227.383,118.244,475.779,1.629,18.4,6.88,76.789,8.634,11.578
15488,,,,,,,,,,,,
15489,4332.0851,10470.984,373.062,240.757,138.32,234.742,1.599,18.06,5.7,63.623,8.425,25.938
15490,,,,,,,,,,,,
15491,12682.86151,29382.054,491.243,228.796,109.915,381.329,2.681,18.68,7.21,55.353,11.448,29.961
15492,1074.86922,3030.752,329.142,261.82,204.057,125.084,2.076,15.85,4.2,77.92,11.044,6.962
15493,12476.68066,28940.741,491.243,230.116,109.915,381.329,2.712,18.53,7,55.09,11.525,30.149
15494,5350.23031,12292.902,373.062,236.817,134.168,238.894,1.534,18.19,5.89,56.861,8.017,32.443
15495,1119.11619,3701.27,269.537,214.818,142.859,126.678,2.537,16.99,5.43,82.652,10.035,6.109
15496,5938.04678,13344.822,373.062,233.591,129.78,243.282,1.445,18.32,6.42,54.009,7.69,35.329
15497,6826.06002,9084.296,1264.89,488.684,111.71,1153.18,0.543,15.6,3.3,10.302,4.792,78.835
15498,,,,,,,,,,,,
15499,1401.71464,2335.751,396.745,94.614,-0.909,397.653,8.772,17.4,5.82,22.091,31.985,35.423
15500,,,,,,,,,,,,
15501,1439.9835,1980.4,453.524,179.46,11.747,441.777,7.663,16.72,5.41,1.755,33.419,48.005
15502,1507.5283,2073.302,453.524,173.489,0.257,453.267,9.148,17.13,6.22,1.689,36.105,46.017
15504,12221.42543,16735.195,1264.89,395.788,17.145,1247.75,1.843,17.53,5.5,14.378,9.872,68.532
15505,297.98547,491.595,396.745,175.014,21.608,375.137,3.718,17.35,5.02,25.908,18.998,43.35
15506,217.16662,454.623,64.703,27.777,-0.045,64.748,0.961,17.84,6.62,3.421,4.785,60.382
15507,14.71103,30.16,54.572,24.079,12.825,41.746,0.542,18.66,6.52,2.457,3.024,73.159
15509,3.17921,5.764,292.597,209.823,181.92,110.677,1.396,22.79,9.23,40.553,9.448,40.569
15510,31.98539,111.435,3604.95,2926.09,2441.01,1163.95,0.041,13.75,-0.6,0.12,0.027,76.497
15511,318.29215,58919.016,4346.8,1858.01,1066.36,3280.44,1.676,18.15,2.03,23.535,6.354,14.748
15512,6452.96802,43446.006,4346.8,2000.32,1238.78,3108.02,2.173,17.89,1.45,20.079,7.331,19.873
15513,2865.87744,8801.47,4344.56,2855.25,1854.28,2490.28,0.358,15.96,-1.01,1.734,1.097,53.378
15514,2052.41262,12234.072,4346.8,2562.58,1523.19,2823.61,4.417,18.43,1.86,0.855,11.954,38.843
15515,1643.40299,6699.644,4230.77,2942.35,2278.14,1952.63,0.455,15.14,-4.32,8.554,1.632,40.653
15517,339.25841,1299.711,3968.09,2720.74,1701.49,2266.6,0.088,15.97,-1.22,1.204,0.464,76.055
15518,370.1759,1074.133,4166.1,2926.7,1853.28,2312.83,0.142,14.84,-0.27,0.026,0.577,73.885
15519,2199.06537,6268.309,4344.56,2916.77,2093.63,2250.93,0.45,14.33,-3.86,1.738,1.479,53.914
15520,1353.40279,9677.2,3766.86,2326.56,1773.31,1993.55,0.343,15.48,-2.58,5.683,0.954,41.739
15521,21.73567,164.631,4313.22,3105.86,2452.62,1860.59,0.039,13.84,-3.68,0.428,0,82.82
15522,47.22318,692.763,4114.9,2542.6,1932.38,2182.52,0.23,18.19,1.48,0.754,1.311,42.565
15523,7.73511,17.307,3856.6,3410.16,2951.7,904.902,0,8.59,-5.03,0,0,59.82
15524,13.7343,28.424,703.996,545.148,404.341,299.655,0.175,13.44,1.76,35.561,2.501,60.963
15525,306.61593,725.903,747.335,541.525,311.345,435.99,0.708,14.51,1.85,27.227,4.931,63.107
15526,29213.29385,50806.049,832.486,441.461,106.181,726.305,1.11,16.71,5.24,22.655,6.152,65.795
15527,8014.67694,12742.261,832.486,446.104,223.751,608.735,0.897,14.84,2.23,27.183,5.239,59
15528,598.05197,983.189,953.772,453.049,204.212,749.56,3.186,16.24,4.55,23.551,12.365,63.533
15529,441.63074,681.367,783.224,565.194,241.923,541.301,0.066,15.15,2.49,4.533,1.095,87.703
15530,122.88792,234.313,698.939,341.854,192.805,506.134,0.333,16.4,5.04,18.47,3.993,77.294
15531,75.10815,142.815,671.132,287.928,136.256,534.877,0.547,16.49,4.97,20.326,6.025,73.024
15533,882.9087,5455.061,4341.4,2854.9,1858.18,2483.22,0.353,16.87,-0.12,0.264,1.253,39.389
15535,,,,,,,,,,,,
15536,1.88262,2.644,463.122,408.381,355.895,107.227,0.159,13.28,2.4,57.42,2.417,29.102
15537,3.72308,3.819,620.497,481.014,399.129,221.368,0.049,13.79,2.01,1.037,0.966,91.774
15538,1.74796,4.016,511.943,380.976,255.648,256.295,0.288,14.12,2.63,18.192,3.611,54.464
15539,1118.57499,1547.73,789.589,292.1,77.572,712.017,0.198,11.57,1.15,9.943,1.672,72.372
15540,1.28217,0.298,497.668,476.776,448.346,49.322,0.193,12.49,1.5,13.595,3.323,79.758
15541,354.57822,580.351,593.249,296.542,120.039,473.209,2.144,14.14,2.85,43.101,9.54,27.55
15542,3035.20302,4689.512,832.486,476.5,279.453,553.033,0.566,14.24,1.9,30.043,4.553,55.05
15543,2104.73912,2614.53,786.004,313.948,82.766,703.238,0.222,11.91,1.28,10.376,1.631,68.24
15544,4340.88243,5202.929,1097.98,377.036,86.734,1011.25,1.112,14.29,3.04,24.999,5.31,47.957
15545,18.43351,19.483,647.69,306.371,113.968,533.722,0.424,15.72,3.48,1.673,6.48,81.968
15546,35.5232,52.66,733.239,558.891,460.758,272.481,0.852,13.26,0.86,10.46,4.337,75.686
15547,0.02275,7.465,536.532,480.208,394.629,141.903,0.104,13.16,1.33,20.847,1.387,75.063
15548,39.22658,54.03,555.238,397.669,275.775,279.463,0.019,11.59,0,0,0.51,89.67
15549,0.81574,1.111,852.034,631.654,489.563,362.472,0.011,11.36,-0.86,0,0.567,99.19
15550,1210.09046,1674.304,789.589,275.625,44.555,745.034,0.403,11.49,1.3,10.244,2.374,69.801
15551,2242.78316,3092.845,1402.16,480.014,48.229,1353.93,0.225,11.48,1.2,2.436,1.676,70.07
15552,760.31004,1328.838,1624.37,555.372,28.417,1595.95,0.447,12.48,2.23,2.007,3.397,86.292
15564,553.49469,794.743,721.86,585.032,411.948,309.912,1.044,14.03,1.39,7.844,4.694,76.792
15565,,,,,,,,,,,,
15566,2570.88268,5723.362,494.931,332.168,224.868,270.063,4.703,16.48,4.12,34.875,19.14,35.691
15567,0.4342,0.75,361.269,339.852,310.19,51.079,1.382,15.47,4.27,67.347,16.687,14.406
15568,48.64006,90.029,383.966,307.277,218.531,165.435,0.33,17.41,4.91,16.276,6.443,75.517
15569,,,,,,,,,,,,
15570,10.42373,27.226,278.543,239.872,182.347,96.197,1.152,14.97,4.72,73.776,6.636,19.463
15571,1.07663,1.738,401.109,353.241,286.662,114.448,0.23,16.33,4.81,7.923,7.302,84.775
15572,,,,,,,,,,,,
15573,1.46563,3.414,427.684,353.097,295.058,132.626,0.518,16.19,3.92,18.194,6.179,72.168
15574,1.81183,3.523,351.239,301.585,258.562,92.677,0.415,16.86,4.54,43.153,7.358,44.609
15575,12.84316,14.537,270.952,257.255,249.103,21.849,2.448,14.75,4.04,31.078,9.726,42.166
15576,0.85084,2.489,223.827,222.347,216.945,6.883,3.958,15.38,3.81,85.895,11.682,0
15577,35.84454,94.199,384.331,344.282,279.313,105.018,7.162,15.52,4.08,28.165,32.234,34.163
15578,1.92005,4.347,395.291,336.117,264.85,130.441,0.141,16.18,4.62,6.418,7.329,85.176
15579,1.75608,3.856,262.759,242.692,212.983,49.777,1.751,14.63,4.42,37.745,8.24,41.597
15580,5.71916,13.306,373.956,317.645,283.004,90.952,0.317,16.35,4.28,43.946,3.72,50.291
15581,3.97985,10.117,377.478,326.94,286.39,91.088,1.171,15.52,3.72,60.907,9.138,26.107
15582,2.6744,8.701,228.448,226.52,223.876,4.572,0.303,15.35,3.89,94.724,5.039,0.186
15583,28.34271,72.309,326.79,256.929,192.843,133.948,0.267,17.59,4.33,23.154,4.929,70.594
15584,137.33324,468.25,307.743,277.063,246.786,60.957,0.553,15.51,4.42,83.883,5.353,8.08
15585,0.56463,1.346,305.308,283.676,265.021,40.288,20.116,16.66,4.88,2.206,94.251,1.805
15586,4.59799,9.979,393.222,338.396,295.694,97.528,8.507,14.44,3.53,0.162,47.309,42.457
15587,2.28301,6.415,2347.63,2128.2,1912.75,434.875,0.023,11.62,-1.63,0,0,96.338
15588,1226.34742,685.76,3391.99,995.427,163.067,3228.92,0.191,15.63,5.05,0.894,1.769,83.186
15593,33.89776,16.563,1441.02,1192.61,852.644,588.378,0.01,12.02,2.24,0,0,88.34
15594,,,,,,,,,,,,
15595,28903.20217,165096.079,4193.91,1590.96,360.557,3833.36,0.325,18.85,4.83,10.301,1.667,16.998
15596,1450.1658,7116.885,2174.83,1393.78,876.525,1298.31,0.174,16.74,0.41,1.026,0.461,16.161
15604,2076.90301,1225.364,1060.76,238.687,35.215,1025.54,2.51,17.28,6.17,25.205,8.247,40.482
15605,,,,,,,,,,,,
15606,428.56798,3297.654,2536.34,1633.8,1309.34,1227,0.187,16.19,-0.85,1.815,0.364,54.575
15608,813.26496,1912.328,2948.68,1506.48,360.483,2588.2,0.159,19.05,4.54,0.076,0.397,48.471
15609,576.77689,3968.875,2536.34,1606.38,1295.78,1240.55,0.204,15.58,-0.84,2.214,0.367,54.507
15610,10.65993,7.744,488.709,250.528,64.551,424.158,0.036,16.38,5.64,1.081,0.302,58.152
15611,1.22822,6.575,1919.16,1679.01,1501.76,417.399,0.143,12.79,-1.39,0,1.78,87.981
15613,169.241,1315.411,2477.19,1446.51,759.669,1717.52,0.193,17.13,1.54,0.14,0.341,69.502
15614,28629.85934,164523.577,4193.91,1591.58,431.242,3762.67,0.326,18.37,3.89,10.337,1.672,16.899
15615,237.82711,1602.508,2960.71,1625.16,1252.9,1707.8,0.205,15.92,0.16,3.281,0.238,7.636
15616,10.88383,2.354,937.267,780.576,592.34,344.928,0.127,15.09,5.84,0,4.398,93.728
15618,41977.21699,28623.298,3185,548.779,0,3185,2.657,17.27,6.95,20.618,7.465,53.807
15620,1022.62347,665.474,2758.35,1526.12,1305.35,1452.99,0.158,14.27,-1.35,0.006,0.538,81.811
15630,1.94152,3.703,169.905,149.32,129.515,40.39,0.082,20.63,7.24,12.467,1.871,74.533
15631,2.99713,6.247,494.386,368.921,310.512,183.874,0.184,19.78,6.76,35.496,1.903,61.865
15632,18.56736,42.933,1221.03,457.798,217.215,1003.82,0.447,19.94,6.77,24.029,3.439,72.425
15633,311.7988,886.296,361.385,213.138,100.497,260.888,0.901,20.71,7.01,29.236,6.755,54.901
15634,10.64166,20.458,218.792,115.242,83.804,134.988,1.059,19.76,6.76,48.561,2.495,42.675
15635,518.23679,1473.091,361.385,194.092,92.825,268.56,0.781,20.86,7.21,25.711,6.121,57.072
15636,4.98578,8.942,970.814,696.32,446.808,524.006,2.105,19.28,6.13,12.623,17.998,66.438
15637,6.37338,10.563,872.864,775.444,719.104,153.76,0.887,17.58,4.76,55.813,5.961,36.823
15638,985.23613,2795.42,199.354,81.882,7.208,192.146,0.617,21.58,8.14,16.644,4.725,61.643
15639,617.31756,1360.618,1084.92,369.099,164.031,920.892,1.765,20.64,7.18,10.171,8.517,76.331
15640,1794.3861,4081.764,1231.12,205.629,16.084,1215.03,0.722,19.7,6.83,35.683,5.55,54.89
15641,0.95563,2.252,180.835,154.735,128.247,52.588,0.389,20.78,7.39,23.111,2.839,58.257
15642,1616.96655,4508.021,1196.24,390.805,149.206,1047.03,2.865,20.24,6.6,21.039,11.079,63.935
15643,,,,,,,,,,,,
15644,142.81422,365.709,337.365,141.655,72.07,265.296,0.271,20.39,6.55,16.212,2.923,69.442
15645,4.60097,10.247,116.007,93.295,55.985,60.022,23.117,20.39,7.49,0.483,83.337,13.502
15646,0.94361,1.987,288.654,247.24,212.226,76.428,0.888,19.93,6.89,19.384,8.696,70.154
15647,725.96437,1717.305,1091.47,240.02,64.757,1026.72,2.188,20.21,6.73,20.547,12.038,65.582
15648,347.54899,1036.814,215.192,136.651,59.944,155.249,0.379,21.08,7.68,16.516,3.26,63.973
15649,490.80775,1129.864,1380.16,783.685,385.836,994.325,0.267,19.56,5.64,8.841,4.115,85.531
15650,4.48153,3.581,39.629,26.078,9.023,30.606,2.361,20.96,8.89,9.066,17.152,64.039
15651,6979.71961,16313.101,1380.16,418.699,13.226,1366.93,0.982,20.31,6.61,14.247,6.373,76.518
15652,1953.28897,5370.446,91.171,22.716,9.098,82.073,4.268,28.94,16.61,22.431,17.306,0.729
15653,10.45336,28.712,46.265,33.012,22.172,24.093,0.764,29.25,16.32,62.497,4.894,0.567
15654,1060.23984,976.323,100.345,38.006,7.524,92.821,0.713,25.83,12.56,23.602,6.317,32.021
15655,5.61282,0.537,52.352,47.919,45.23,7.121,0.915,25.64,12.53,9.715,8.543,39.866
15656,1.34239,3.364,37.805,33.784,21.198,16.606,0.213,28.92,16.24,60.459,5.523,0
15657,4.82589,7.944,37.756,27.118,22.713,15.042,0.899,28,14.17,3.039,9.297,29.966
15658,11.86809,25.189,63.757,29.654,17.736,46.021,16.013,28.52,16.06,22.357,51.897,0.043
15659,15.51052,20.335,80.982,59.705,13.982,67,0.615,25.69,11.03,29.461,6.237,40.212
15660,3.55874,4.999,48.284,46.027,44.707,3.576,0.333,26.8,13.57,0,5.077,40.349
15661,4.70655,5.997,87.402,67.924,42.312,45.09,0.232,25.52,11.28,12.44,4.832,48.574
15662,270.38724,821.706,48.737,23.67,9.405,39.332,0.178,29.16,16.7,42.796,2.172,0.142
15663,24.28141,48.045,203.061,163.253,118.911,84.15,0.211,24.22,10.7,5.563,3.721,76.693
15664,273.57798,601.408,252.837,159.919,83.329,169.507,0.373,25.15,11.78,17.189,3.234,62.146
15665,,,,,,,,,,,,
15666,590.11942,1438.512,185.75,114.746,44.38,141.371,1.115,24.85,11.12,17.332,6.931,42.808
15667,524.33392,3319.287,158.956,90.982,31.784,127.171,0.912,26.44,12.71,33.766,5.857,34.092
15668,4182.5062,10847.147,508.101,178.766,55.808,452.293,4.791,25.36,11.71,16.562,19.203,47.171
15669,2785.95996,6888.754,508.101,213.431,78.834,429.266,6.45,24.94,11.58,12.064,24.714,49.022
15670,2166.4147,5712.893,225.614,100.497,22.72,202.893,0.654,25.31,12.2,20.8,4.712,41.171
15671,1661.55692,4108.475,508.101,242.057,113.24,394.861,8.995,24.33,10.77,12.541,32.915,42.189
15672,647.54297,2021.338,154.253,85.855,27.221,127.032,0.715,25.62,12.44,16.744,5.505,44.254
15673,8684.67105,18314.314,419.195,143.211,23.946,395.25,1.669,26.01,12.57,26.271,7.635,46.158
15674,1.03446,1.68,264.678,227.101,189.719,74.96,0.876,21.94,8.94,15.525,9.636,57.227
15675,9.9192,27.839,32.314,23.144,17.737,14.576,2.57,25.67,12.59,7.639,14.397,37.646
15676,36.30861,62.038,298.524,252.78,213.618,84.906,0.277,23.7,10.27,8.183,2.865,70.172
15677,422.90434,1408.407,112.801,69.22,33.351,79.45,0.853,26.1,12.4,26.098,5.343,35.3
15678,115.312,99.615,1671.44,968.017,584.999,1086.44,0.037,20.3,6.14,0.602,1.356,97.173
15682,2211.02547,7656.565,2990.75,1350.09,488.653,2502.1,0.419,16.52,2.54,10.706,1.286,58.811
15683,,,,,,,,,,,,
15684,1.07518,1.199,124.956,104.133,76.865,48.09,0.712,24.78,11.22,8.859,4.43,51.877
15685,56.45805,138.578,300.028,247.252,200.999,99.029,2.065,23.36,10.42,22.384,12.142,51.166
15686,7.91905,19.85,62.226,59.608,53.081,9.145,2.154,25.71,12.41,21.436,9.898,39.295
15687,1.74139,0.605,433.639,411.858,390.044,43.595,0.701,21.12,8.17,19.345,8.036,64.881
15688,2.18206,4.209,255.928,235.599,212.928,43,0.729,22.55,9.78,48.192,5.863,36.209
15689,23.9804,24.749,350.328,307.955,277.73,72.599,34.268,21.82,9.37,0.156,85.009,13.042
15690,,,,,,,,,,,,
15691,41.32901,44.667,1270.35,579.628,412.073,858.279,0.343,21.25,7.75,3.359,7.508,86.024
15692,7.97283,10.861,407.744,288.771,233.668,174.076,0.609,21.43,8.57,16.973,6.108,71.724
15693,0.53449,0.696,231.362,203.094,183.249,48.112,0.04,22.01,9.04,9.444,0.647,79.947
15694,0.82191,1.708,231.884,211.979,194.898,36.986,2.576,22.6,9.65,35.669,9.642,37.092
15695,2.09222,2.41,424.977,361.467,272.378,152.599,0.46,21.5,8.88,0.149,4.403,84.627
15731,24.36583,22.43,27.878,21.094,3.986,23.892,0.283,26.31,13.09,1.517,5.429,61.295
15753,1729.25892,4509.506,137.849,69.849,7.879,129.97,1.136,26.14,12.46,25.39,6.966,32.273
15754,1.49075,49493.391,1350.02,156.217,-0.627,1350.65,2.294,26.44,13.11,20.619,10.06,48.061
15755,3.20751,7.516,39.875,31.78,23.751,16.124,0.255,27.14,15.09,0.06,1.485,57.993
15756,16.92863,23.482,65.568,44.652,38.537,27.031,0.314,26.75,13.43,0.349,5.424,47.859
15757,546.90773,3462.204,158.956,89.054,25.77,133.186,0.89,26.5,12.88,32.517,5.787,34.649
15758,,,,,,,,,,,,
15759,,,,,,,,,,,,
15760,1633.48277,4933.003,71.616,42.493,20.485,51.131,0.463,26.76,13.14,0.923,3.598,29.844
15761,7099.12468,24283.866,158.956,53.023,0,158.956,0.997,27.36,13.52,20.952,6.153,30.824
15762,1152.20195,4041.483,91.481,26.843,4.326,87.155,1.791,27.79,14.89,24.431,11.54,8.244
15763,5085.37699,18579.599,158.956,59.619,6.185,152.77,0.994,26.96,13.37,20.775,5.898,31.849
15764,302.5503,1050.224,91.481,34.215,19.799,71.682,1.148,28.45,16.05,25.511,9.124,3.966
15765,,,,,,,,,,,,
15766,,,,,,,,,,,,
15767,1.16075,2.917,8.826,7.479,2.307,6.519,2.732,26.28,15.7,0.463,14.872,52.637
15768,9.17856,23.295,32.702,25.039,6.697,26.005,0.396,26.75,12.79,3.458,3.555,38.244
15769,2.12848,2.034,86.511,64.737,48.515,37.996,0.332,25.56,11.79,1.59,3.313,85.91
15770,3432.56677,4400.265,2332.89,1244.41,645.56,1687.33,0.196,14.7,2.49,0.044,0.492,71.651
15773,9.59625,7.715,427.832,386.433,334.027,93.805,1.245,21.27,8.92,13.76,10.897,69.057
15774,38.37293,41.944,97.977,64.952,22.579,75.398,0.141,25.98,12.57,0.633,2.047,60.329
15775,58.74932,162.356,54.838,25.373,1.346,53.491,0.213,27.24,15.39,0.158,1.635,75.404
15781,0.61024,1.744,2147.55,1844.17,1585.92,561.624,0,9.49,-0.13,0,0,71.775
15782,287.1975,191.123,811.552,303.324,0,811.552,0.58,15.65,5.75,1.404,5.659,60.06
15783,60102.27205,241121.983,4193.91,1602.97,199.119,3994.79,0.288,18.67,5.99,8.883,1.379,29.368
15784,16917.52078,7538.609,3283.84,1146.74,21.49,3262.35,0.284,15.07,5.6,0.335,1.249,58.476
15785,,,,,,,,,,,,
15786,13247.54151,21402.805,1350.02,218.34,20.084,1329.94,3.551,25.7,12.59,12.026,14.345,56.314
15787,700.91233,1845.867,137.849,85.494,39.254,98.595,1.237,25.93,12.69,39.463,6.855,28.869
15788,2434.56577,8090.874,112.801,50.444,-0.769,113.57,1.215,26.09,13.03,21.235,6.546,35.874
15789,1265.2222,2668.682,176.733,90.044,28.267,148.466,0.467,25.82,12.69,33.162,3.455,38.711
15792,,,,,,,,,,,,
15796,31940.17191,285257.13,4359.83,2147.55,845.816,3514.02,0.299,24.32,9.1,2.672,0.881,29.395
15797,3.40839,173.141,2800.23,2272.83,849.964,1950.26,0.225,25.46,8.98,0,0.875,62.667
15798,32307.96466,353802.575,4359.83,2100.95,758.708,3601.13,0.302,26.21,9.81,2.167,0.856,27.723
15799,32302.56678,353584.423,4359.83,2101.37,816.005,3543.83,0.302,26.55,10.56,2.168,0.856,27.734
15800,31932.03257,285085.25,4359.83,2147.82,857.194,3502.64,0.299,24.24,9.1,2.673,0.882,29.405
15801,32343.57273,355188.378,4359.83,2099.68,614.2,3745.63,0.301,26.82,11.15,2.158,0.854,27.765
15802,32525.08435,370548.478,4359.83,2086.64,459.362,3900.47,0.295,27.53,11.96,2.074,0.839,27.652
15803,32523.08509,370490.052,4359.83,2086.8,459.362,3900.47,0.295,27.73,12.14,2.074,0.839,27.656
15804,32303.88305,353637.339,4359.83,2101.26,801.506,3558.33,0.302,26.41,10.24,2.167,0.856,27.731
15805,32351.51586,355595.196,4359.83,2099.37,573.877,3785.96,0.301,27.94,11.56,2.156,0.852,27.784
15806,31881.2897,282472.958,4359.83,2151.07,930.145,3429.69,0.301,24.33,8.37,2.698,0.885,29.516
15839,29.76776,21.335,2189,1560.17,874.83,1314.18,0.327,12.4,2.58,0,0.452,57.527
15844,6890.45204,10213.692,2332.89,1122.97,580.468,1752.42,0.899,15.11,2.75,1.373,2.46,72.839
15845,204443.9037,544066.74,4193.91,1349.67,78.079,4115.83,0.473,18.68,5.97,10.246,1.585,29.243
15846,,,,,,,,,,,,
15847,5242.29761,8340.628,2652.01,1782.02,352.871,2299.14,0.002,14.88,3.22,0.006,0.001,6.721
15849,4410.78513,1617.553,2297.02,686.176,10.023,2286.99,1.456,15.87,6.61,1.158,6.386,72.082
15850,279050.606,636711.951,4193.91,1272.57,0,4193.91,0.639,16.96,6.07,10.218,1.997,31.265
15851,802.98316,197.556,1892.3,1015.24,161.708,1730.59,0,14.99,4.9,0,0,78.172
15884,72.00607,118.989,841.589,415.979,283.805,557.784,10.495,16.89,4.42,14.266,30.805,54.287
15961,11.72949,25.24,57.679,41.941,1.716,55.963,0.498,19.46,7.98,11.425,7.262,72.753
15962,317.06946,556.662,1437.77,806.121,520.936,916.834,0.106,18.72,4.9,23.112,2.721,70.03
15963,595.56958,1756.965,1025.71,483.979,131.979,893.735,0.277,17.79,5.27,11.241,3.601,84.504
15964,9325.83408,16846.373,1744.98,801.272,345.077,1399.9,1.126,18.16,5.33,21.244,6.604,69.822
15965,3049.00643,3337.832,1436.84,838.204,216.015,1220.83,0.631,18.61,5.81,3.879,4.664,87.567
15966,83.21024,140.592,149.163,86.612,33.228,115.935,14.839,17.57,6.95,6.883,65.157,22.875
15967,1.54455,1.166,598.87,494.493,439.391,159.479,0.88,12.83,1.07,70.988,11.728,13.118
15968,34.57135,56.461,371.505,215.575,93.415,278.09,1.672,17.3,5.44,33.326,10.588,43.58
15969,1778.30299,3143.022,638.606,203.52,24.398,614.208,4.543,17.65,6.05,33.63,17.245,43.64
15970,6905.80488,9567.09,2485.82,1020.27,217.384,2268.44,1.302,18.35,4.18,9.354,4.763,41.666
15971,,,,,,,,,,,,
16068,314.9684,1743.676,226.526,105.602,48.106,178.419,0.37,27.43,14.75,32.821,4.459,11.035
16069,47.57663,629.22,164.953,103.606,33.02,131.933,0.781,27.83,15.78,41.158,5.074,3.184
16070,2233.08093,41027.874,738.079,246.22,28.317,709.763,0.752,28.2,15.47,13.708,4.125,7.844
16128,5.00302,46.071,3213.91,2627.4,2063.58,1150.33,0.017,15.46,0.35,0,0.11,93.903
16129,9.05423,81.528,3414.47,2617.13,1886.24,1528.23,0.03,16.99,1.68,0.015,0,82.202
16130,19.18183,193.557,2949.47,1985.1,1146.49,1802.98,0.015,22.9,6.76,0,0.169,74.225
16131,0.36777,39.953,3096.58,1927.15,1218.9,1877.68,0.09,22.31,8.8,0,0.322,76.454
16132,11.95794,46.659,3225.7,2903.79,2203.88,1021.82,0.058,13.51,-1.88,0,1.391,52.891
16133,17.9089,63.921,2881.9,2368.4,1881.33,1000.57,0.014,14.54,-1.48,0,0.976,96.949
16134,7.68234,51.588,2325.39,1624.68,1213.04,1112.35,0.103,21.57,4.65,0,0,20.197
16139,7.60209,123.847,3345.37,2343.19,1841.51,1503.86,0.042,17.57,2.06,0.036,0,81.239
16140,8.25967,52.46,3753.48,2705.77,1851.29,1902.18,0.099,17.11,3.19,0.027,0,88.042
16148,671.81694,2587.096,235.038,141.731,84.006,151.032,2.968,25.06,11.82,37.888,10.228,24.039
16149,337.72485,3416.391,711.095,379.898,134.135,576.96,3.37,27.64,14.3,9.508,13.551,37.971
16150,7566.68335,43008.642,461.99,171.949,15.226,446.764,4.778,25.74,13.1,28.057,14.895,16.165
16151,2.32694,2.703,191.017,158.902,80.522,110.495,0.013,15.96,4.52,0,0.566,94.138
