ABLABESMYIA,ACENTRELLA,AULODRILUS,BAETIDAE,BAETIS,BRACHYCENTRUS,CAECIDOTEA,CAENIS,CENTROPTILUM,CERATOPOGONIDAE,CERATOPOGONINAE,CHEUMATOPSYCHE,CHIRONOMIDAE,CHIRONOMUS,CLADOTANYTARSUS,COENAGRIONIDAE,CORBICULA,CRANGONYX,CRICOTOPUS/ORTHOCLADIUS,CRYPTOCHIRONOMUS,CRYPTOTENDIPES,DERO,DICROTENDIPES,DUBIRAPHIA,ENCHYTRAEIDAE,EPHEMERELLA,EUKIEFFERIELLA,FALLCEON,GAMMARUS,GLYPTOTENDIPES,GOMPHIDAE,HEPTAGENIIDAE,HETERLIMNIUS,HYALELLA,HYDROBIIDAE,HYDROPSYCHE,HYDROPSYCHIDAE,HYDROPTILA,LEBERTIA,LEPIDOSTOMA,LEPTOPHLEBIIDAE,LIMNODRILUS,LIRCEUS,MACCAFFERTIUM,MICROPSECTRA,MICROTENDIPES,NAIDIDAE,NAIS,NECTOPSYCHE,OECETIS,OPTIOSERVUS,PARAKIEFFERIELLA,PARAMETRIOCNEMUS,PARATANYTARSUS,PARATENDIPES,PHAENOPSECTRA,PHYSA,PISIDIIDAE,PISIDIUM,POLYPEDILUM,PROCLADIUS,PSEUDOCHIRONOMUS,PSEUDOCLOEON,RHEOTANYTARSUS,SAETHERIA,SIMULIUM,STEMPELLINELLA,STENELMIS,STICTOCHIRONOMUS,TANYTARSUS,THIENEMANNIMYIA GENUS GR.,TRIBELOS,TRICORYTHODES,TUBIFICIDAE,TURBELLARIA,TVETENIA,UID
0.9999999999999999,0.9999999999999999,0.9999999999999999,0,0,0,2.9999999999999996,0,0,0.9999999999999999,0,1.9999999999999998,1.9999999999999998,0,0.9999999999999999,0,0,0,0,2.9999999999999996,0,0,0.9999999999999999,2.9999999999999996,1.9999999999999998,0,0,0,91,0,0,0,0,0,0,1.9999999999999998,0,0,0,0,0,NA,0,0.9999999999999999,0.9999999999999999,NA,0,NA,0,0,0.9999999999999999,0,NA,6.999999999999999,3.9999999999999996,NA,0,0,0,34,0,0,0,49,0,NA,6.999999999999999,1.9999999999999998,0,3.9999999999999996,2.9999999999999996,0,0,42,0,0,13777
2.9999999999999996,0,0,0,5.999999999999999,0,0,1.9999999999999998,0,0,0,0.9999999999999999,5,0,5,0,0,0.9999999999999999,2.9999999999999996,11.999999999999998,0,0,0,13.000000000000002,0,0,0,0,0,2.9999999999999996,0,0,0,5.999999999999999,3.9999999999999996,0.9999999999999999,0,0.9999999999999999,0,0,0,0,0,0,0.9999999999999999,0.9999999999999999,0,0,0,0,0,0,0,6.999999999999999,0,0,0.9999999999999999,10,0,3.9999999999999996,2.9999999999999996,NA,0,9,0,132,0,0,27.999999999999996,3.9999999999999996,5.999999999999999,3.9999999999999996,2.9999999999999996,0,0,0,13778
3.9999999999999996,0,0,0.9999999999999999,1.9999999999999998,0,0,47.99999999999999,0,1.9999999999999998,0,NA,5,13.999999999999998,2.9999999999999996,0.9999999999999999,0,0,NA,0.9999999999999999,0,0,0,5,0,0,0,1.9999999999999998,0,0,0,0.9999999999999999,0,35,0,0,0,0.9999999999999999,0,0,0,0.9999999999999999,0,0,0,0.9999999999999999,0,0,0,0,0,0,0,0.9999999999999999,0,0,0.9999999999999999,0,1.9999999999999998,5.999999999999999,11.000000000000002,0,0,2.9999999999999996,0,11.999999999999998,0.9999999999999999,0,85,6.999999999999999,5.999999999999999,19,0,2.9999999999999996,0,0,13779
3.9999999999999996,0,10,1.9999999999999998,0.9999999999999999,0,0.9999999999999999,0,0,1.9999999999999998,1.9999999999999998,11.000000000000002,25,0,0.9999999999999999,10,0,0,0,0.9999999999999999,0,0,0,7.999999999999999,0.9999999999999999,0,0,0,11.999999999999998,0,0.9999999999999999,1.9999999999999998,0,0,1.9999999999999998,0.9999999999999999,13.999999999999998,0,1.9999999999999998,0,0,0,0,NA,1.9999999999999998,17,0,NA,0,2.9999999999999996,0,0,0,5.999999999999999,0,NA,0,10,5,23,NA,0,0,9,2.9999999999999996,11.999999999999998,15.000000000000002,3.9999999999999996,0,11.999999999999998,3.9999999999999996,0.9999999999999999,0,7.999999999999999,15.999999999999998,0,13780
7.999999999999999,0,0,0,0,0,0,15.999999999999998,3.9999999999999996,0.9999999999999999,0,0,7.999999999999999,0,0,3.9999999999999996,0,0,0,0,0.9999999999999999,0,1.9999999999999998,0,0,0,0,1.9999999999999998,0,142,0,0,0,2.9999999999999996,0,0,0,0,0,0,0,0,0,0.9999999999999999,0,0,0,0,15.000000000000002,5,0,0,0,0,0,0,3.9999999999999996,0,0,33,0,0,0,0,0,0,0,1.9999999999999998,0,NA,10,0,15.000000000000002,3.9999999999999996,0,0,13781
NA,0,0,1.9999999999999998,NA,0,0,1.9999999999999998,0,0,1.9999999999999998,15.999999999999998,17,0.9999999999999999,1.9999999999999998,0,0,0,3.9999999999999996,2.9999999999999996,0,0,2.9999999999999996,0,3.9999999999999996,0,0,0,0,0.9999999999999999,0,1.9999999999999998,0,0,0,0,0,0,0,0,0,7.999999999999999,0,0,NA,19,141,23,0,0,0,0.9999999999999999,0,11.999999999999998,0.9999999999999999,NA,5,0,0,62,0,0,0,NA,0,47,0,68,29,10,0.9999999999999999,0,0,0,0,0,13783
0,NA,0,0.9999999999999999,0,0,0,0,NA,0.9999999999999999,0,1.9999999999999998,0,0,15.999999999999998,0,0,0,2.9999999999999996,0.9999999999999999,0,0,1.9999999999999998,0,0,0,0,0,0,0,0.9999999999999999,0,0,0,0,0.9999999999999999,0.9999999999999999,3.9999999999999996,7.999999999999999,0,0,0,0,0,0,0.9999999999999999,18,98,NA,0,0,0,0,0,0,0,5.999999999999999,0,0,0.9999999999999999,0,18,0,0,0,NA,0,0,11.999999999999998,0,1.9999999999999998,0,10,NA,0.9999999999999999,0,13784
0,0,0,1.9999999999999998,6.999999999999999,0,0,NA,0,0.9999999999999999,0,2.9999999999999996,7.999999999999999,0,0,0,0,0,0,0.9999999999999999,0,0,0,0,0.9999999999999999,0,1.9999999999999998,0,0,0,0.9999999999999999,3.9999999999999996,0,0,0,2.9999999999999996,1.9999999999999998,0,0,22.000000000000004,2.9999999999999996,0,0,0.9999999999999999,95.99999999999999,5.999999999999999,2.9999999999999996,5.999999999999999,0,0,7.999999999999999,0,2.9999999999999996,0,0,0.9999999999999999,0,0,0,20,0,0,0,0,0,0,9,0,0,9,0.9999999999999999,0,0,NA,0,0.9999999999999999,13786
5,0,0,18,58,0,0,5.999999999999999,5,0,0,1.9999999999999998,NA,0,0,0,0,0,21,NA,0,0,0,0,0,0,0,0,0,0,0,0.9999999999999999,0,49,0,2.9999999999999996,1.9999999999999998,3.9999999999999996,NA,0,0,0.9999999999999999,0,0,0,0,0,1.9999999999999998,0,0,0,0.9999999999999999,0,7.999999999999999,0,0,1.9999999999999998,0,0,1.9999999999999998,0.9999999999999999,0,0,1.9999999999999998,3.9999999999999996,7.999999999999999,0,0,0,57,6.999999999999999,0,6.999999999999999,0,0,0,13787
11.000000000000002,0,0,0,5,0,0,2.9999999999999996,0,0,0,3.9999999999999996,0,3.9999999999999996,0.9999999999999999,5,0,0,0,9,0,0,0,0.9999999999999999,0,0,0,0,0,1.9999999999999998,0,5,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9999999999999996,0,0,9,11.000000000000002,0,0,0,0,1.9999999999999998,0,0,0,0,0,0,0,0,0,0,13788
5.999999999999999,0,0,1.9999999999999998,0,0,0,98,0,1.9999999999999998,2.9999999999999996,0,6.999999999999999,3.9999999999999996,0,17,0,0,6.999999999999999,0.9999999999999999,0,0,2.9999999999999996,3.9999999999999996,0,0,0,0,0,0,0,0,0,2.9999999999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0.9999999999999999,0,0,0.9999999999999999,10,0,0,0,0,NA,0,0,0,1.9999999999999998,0,0,0,0,0,0,13789
2.9999999999999996,0,0,0,0,0,0,0,0,3.9999999999999996,0,0.9999999999999999,3.9999999999999996,1.9999999999999998,13.999999999999998,5,0,0,0,1.9999999999999998,0,0,0,0,0,0,0,0,0,0,3.9999999999999996,9,0,0,0,NA,0,2.9999999999999996,11.000000000000002,0,0,0,5.999999999999999,1.9999999999999998,0,6.999999999999999,0,0,0,0,0,NA,11.999999999999998,0,3.9999999999999996,0,0,3.9999999999999996,0.9999999999999999,1.9999999999999998,0,0,0,2.9999999999999996,0,0,13.000000000000002,0,11.999999999999998,7.999999999999999,15.000000000000002,0.9999999999999999,0,NA,0,0,13791
21,0,0,0,155,0,0,0,5.999999999999999,0,0,18,7.999999999999999,0,0,0,0.9999999999999999,0,29,0.9999999999999999,0,0,23,0,NA,0,0,0,0,0,0,0,0,0,0,85,23,NA,0,0,0,0,0,0,0,2.9999999999999996,0,0,0,NA,0,NA,2.9999999999999996,5.999999999999999,0,9,0.9999999999999999,NA,0,30.000000000000004,0,0,0,22.000000000000004,NA,27.000000000000004,NA,6.999999999999999,0,51,1.9999999999999998,0,0,3.9999999999999996,7.999999999999999,0.9999999999999999,13792
9,0,0,0,11.000000000000002,0,0,0,3.9999999999999996,0,0,5,5,0.9999999999999999,1.9999999999999998,1.9999999999999998,2.9999999999999996,0,11.999999999999998,1.9999999999999998,0,0,13.000000000000002,0,0,0,0,0,0,0,0.9999999999999999,0,0,0,0,NA,1.9999999999999998,2.9999999999999996,NA,0,0,0,0,0,0,3.9999999999999996,0,0,0,1.9999999999999998,0,0,0,0.9999999999999999,0.9999999999999999,44.00000000000001,NA,3.9999999999999996,0,11.999999999999998,0,0,0,1.9999999999999998,0,0.9999999999999999,0,5.999999999999999,0,114,6.999999999999999,0,0,1.9999999999999998,6.999999999999999,0,13793
0.9999999999999999,0,0,0,0.9999999999999999,0,0,0.9999999999999999,0.9999999999999999,NA,0,11.999999999999998,0,1.9999999999999998,0,0.9999999999999999,3.9999999999999996,0.9999999999999999,NA,0.9999999999999999,0,0,0,2.9999999999999996,0,0,0,0,0,0,0,40,0,0,0,3.9999999999999996,5.999999999999999,0,0.9999999999999999,0,0,0,27.999999999999996,1.9999999999999998,0,6.999999999999999,0,0.9999999999999999,0,0.9999999999999999,0.9999999999999999,0,5,0,0,0,0.9999999999999999,13.000000000000002,3.9999999999999996,5,0,0,0,7.999999999999999,0,0,1.9999999999999998,5,3.9999999999999996,1.9999999999999998,27.999999999999996,5.999999999999999,0,1.9999999999999998,1.9999999999999998,NA,13794
1.9999999999999998,0,0,0,10,0,0,0,1.9999999999999998,0,0,0,0.9999999999999999,0,0,0.9999999999999999,0,0,0.9999999999999999,0,0,0,0,0,0,0,0,0,0,0,0.9999999999999999,1.9999999999999998,0,0,0,26.000000000000004,23,0,0.9999999999999999,0,2.9999999999999996,0,0,2.9999999999999996,0,6.999999999999999,0,0,0,1.9999999999999998,0,0,0.9999999999999999,0,3.9999999999999996,0,0,0,0,15.000000000000002,0.9999999999999999,0,0,143,0,2.9999999999999996,NA,0,0.9999999999999999,7.999999999999999,NA,1.9999999999999998,0,0,0,1.9999999999999998,13795
2.9999999999999996,0,0,0,25,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9999999999999996,25,0,0,0,0,3.9999999999999996,0,1.9999999999999998,0.9999999999999999,0,0,0,25,0,0,0,0,0,NA,35,0,0,0,0,2.9999999999999996,0,0.9999999999999999,0.9999999999999999,5,0,0,0,2.9999999999999996,0,0,0.9999999999999999,3.9999999999999996,0.9999999999999999,2.9999999999999996,1.9999999999999998,0,0,0.9999999999999999,0,NA,13796
5.999999999999999,0,0,0,0,0,0,NA,0,NA,0,6.999999999999999,0.9999999999999999,0,0,1.9999999999999998,20,0,NA,NA,0,0,0,13.999999999999998,NA,0,0,0,0,0,6.999999999999999,0,0,0,0,1.9999999999999998,5,1.9999999999999998,0.9999999999999999,0,0,0,0,0,0,0,0,0,0,5,0,0,0.9999999999999999,NA,0,0,0,0,0,0,0,0,0,3.9999999999999996,0,0,0,0.9999999999999999,0,5.999999999999999,0,0,0,70,0,0,13798
22.000000000000004,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1.9999999999999998,0,0,0.9999999999999999,0.9999999999999999,0.9999999999999999,0,2.9999999999999996,1.9999999999999998,0,0,0,0,0,0.9999999999999999,0,0.9999999999999999,0,0,0,0,0,0,0.9999999999999999,0,0,0,0,1.9999999999999998,0,0.9999999999999999,0,0,15.000000000000002,0,0,0,0.9999999999999999,0,0,0,0.9999999999999999,0,0,38,0,0.9999999999999999,0,0,0,0,5,0,0,5.999999999999999,0,15.000000000000002,0,5,0.9999999999999999,0,13799
NA,0,0,0.9999999999999999,7.999999999999999,0,0,9,0,0,0,13.999999999999998,0,0,0,0,0,0,0.9999999999999999,0,0,0,0.9999999999999999,0,0,0,0,0,0,0,2.9999999999999996,30.000000000000004,0,0,0,1.9999999999999998,0,0.9999999999999999,1.9999999999999998,NA,11.000000000000002,0,0,6.999999999999999,0,0,0,NA,0,0,11.999999999999998,NA,5,0,0,0,0,0,1.9999999999999998,19,0.9999999999999999,0,0,5,0,5,0.9999999999999999,0.9999999999999999,0,21,9,0,0,NA,0.9999999999999999,0.9999999999999999,13800
1.9999999999999998,0.9999999999999999,0,0,5,0,0,5,0.9999999999999999,1.9999999999999998,0,40,1.9999999999999998,0,0.9999999999999999,0.9999999999999999,1.9999999999999998,0,13.999999999999998,0,0,0,1.9999999999999998,0,0,0,0,0,0,0,NA,3.9999999999999996,0,0,0,10,11.999999999999998,0,0,0,0,0,0,1.9999999999999998,0,0,0,1.9999999999999998,2.9999999999999996,3.9999999999999996,0,0,0,0,0,0,0,0,0,33,0,NA,10,50,0,0.9999999999999999,0,5,0,26.000000000000004,0.9999999999999999,0,20,0.9999999999999999,2.9999999999999996,0,13801
9,0,40,0,0,0,0,2.9999999999999996,0.9999999999999999,NA,0,0,1.9999999999999998,0,18,0,260,0,30.000000000000004,NA,0,NA,20,25,NA,0,0,0,0,0.9999999999999999,15.999999999999998,0,0,0,11.999999999999998,0,0,0,NA,0,0,0,0,0,0,NA,NA,1.9999999999999998,0,5,0,0.9999999999999999,0,3.9999999999999996,0,5.999999999999999,0,0.9999999999999999,0,11.999999999999998,2.9999999999999996,2.9999999999999996,0,0,0,0.9999999999999999,5.999999999999999,0,0.9999999999999999,27.000000000000004,0,0,0,2.9999999999999996,1.9999999999999998,0,13802
11.000000000000002,0,0,0,0.9999999999999999,0,0,0,5.999999999999999,0.9999999999999999,0,0,NA,0,0,2.9999999999999996,25,0,0.9999999999999999,NA,NA,0,3.9999999999999996,1.9999999999999998,0,0,0,0,0,0,0,0.9999999999999999,0,0,2.9999999999999996,0,NA,10,0,0,0,0,0,0.9999999999999999,0,0,0,0,0.9999999999999999,0,0,0,0,5,0,0.9999999999999999,0,0,0,27.000000000000004,0,5,0,9,0,0,0,2.9999999999999996,0,7.999999999999999,0.9999999999999999,NA,34,0,0,0,13803
1.9999999999999998,0.9999999999999999,42,NA,7.999999999999999,0,0,0,1.9999999999999998,0,0,9,1.9999999999999998,0.9999999999999999,0.9999999999999999,0.9999999999999999,27.000000000000004,0,1.9999999999999998,0,1.9999999999999998,0.9999999999999999,61,NA,0,0,0,0,0,0,0.9999999999999999,NA,0,0,0.9999999999999999,5,5,NA,NA,0,0,0,0,0,0,0,5.999999999999999,2.9999999999999996,0,0.9999999999999999,0,0,0,0,0,0.9999999999999999,0,0,0.9999999999999999,10,11.999999999999998,NA,NA,1.9999999999999998,0,5,0,NA,0,29,1.9999999999999998,0,6.999999999999999,10,0.9999999999999999,2.9999999999999996,13804
5,0,0.9999999999999999,0,0.9999999999999999,0,0,NA,0,1.9999999999999998,0,0.9999999999999999,5.999999999999999,15.000000000000002,0,0,NA,0,11.999999999999998,9,0,13.999999999999998,7.999999999999999,0,0,0,0,0,0,0,1.9999999999999998,0,0,0.9999999999999999,0,0,0,NA,0,0,0,0,0,0,0,0,NA,1.9999999999999998,0,0.9999999999999999,0,17,0,0,0,0,NA,0,0,110,17,15.000000000000002,0,0,0,0,0,0,0,7.999999999999999,0,0,0,3.9999999999999996,1.9999999999999998,0,13805
11.999999999999998,0,3.9999999999999996,0.9999999999999999,5,0,1.9999999999999998,0,0,0,1.9999999999999998,2.9999999999999996,15.000000000000002,0,0,13.999999999999998,15.000000000000002,0,0,1.9999999999999998,0,5.999999999999999,1.9999999999999998,3.9999999999999996,0,0,0,0,0,0,0,5.999999999999999,0,0,5,2.9999999999999996,7.999999999999999,0,0,0,0,0,0,2.9999999999999996,0,0,2.9999999999999996,0.9999999999999999,3.9999999999999996,0,0,0,0,3.9999999999999996,0,0,1.9999999999999998,0.9999999999999999,0.9999999999999999,27.999999999999996,1.9999999999999998,0,0,0,0,1.9999999999999998,0,0.9999999999999999,0,0.9999999999999999,0.9999999999999999,0,6.999999999999999,1.9999999999999998,0,0,13806
0,0,0,0,0,0,2.9999999999999996,0,0,0,0.9999999999999999,0,0,0,0,0,0,0,0,0.9999999999999999,0,0,0,0,0,0,0,0,0,0,0.9999999999999999,0,0,0,0,0,0,0,0,0,1.9999999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0.9999999999999999,2.9999999999999996,0,0,18,6.999999999999999,0.9999999999999999,0,0,0,0,0,0,0.9999999999999999,0,0,0,0.9999999999999999,0,0,7.999999999999999,0,0,13807
0.9999999999999999,0,0.9999999999999999,0,0,0,0,0,0,0,0.9999999999999999,0,0,0,0,0,0.9999999999999999,0,0,0,0,0.9999999999999999,0,0,5,0,0,0,0,0.9999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999999999999999,0.9999999999999999,0,0,0,0,0,0,0,0,0,0,0,0.9999999999999999,0,0,0,0,0,0,0,0,0,0.9999999999999999,0,0,0,0.9999999999999999,0,0,13808
0.9999999999999999,0,0,0,0,0,0,0,0,0.9999999999999999,0,0,0.9999999999999999,0,0,1.9999999999999998,0,0,0.9999999999999999,0,0,0,0,3.9999999999999996,2.9999999999999996,0,0,0,0,0,11.000000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999999999999999,0,0,0,0,0,0,6.999999999999999,0,1.9999999999999998,0.9999999999999999,0,5.999999999999999,0,15.999999999999998,0,0,0,2.9999999999999996,0,0,5,0,0,3.9999999999999996,5,3.9999999999999996,0,5.999999999999999,0,0,13809
0,0,0,0,0.9999999999999999,0,0,0,0,0,0,9,0.9999999999999999,0,0,6.999999999999999,0,0,0,0,0,0,0,0,1.9999999999999998,0,0,0,0,0,0.9999999999999999,3.9999999999999996,0,0,0,3.9999999999999996,1.9999999999999998,0,0.9999999999999999,0,0,0.9999999999999999,1.9999999999999998,0,0,0,0,0,0,0,0.9999999999999999,0,7.999999999999999,0,0.9999999999999999,0.9999999999999999,0,0,0,31,0,0,3.9999999999999996,7.999999999999999,0,60.00000000000001,0.9999999999999999,0,0,1.9999999999999998,0,0.9999999999999999,0,0,0,0,13810
0,0,0,0,18,0,0,0,0,0,0,0.9999999999999999,0.9999999999999999,0,0,0,0,95.99999999999999,0.9999999999999999,1.9999999999999998,0,0,0,0,10,0,2.9999999999999996,0,0,0,0,0,0,5.999999999999999,0,0,0.9999999999999999,0,0,0,17,1.9999999999999998,0,0,5,0,0,0,0,0,0,0,1.9999999999999998,0.9999999999999999,0.9999999999999999,5,10,0.9999999999999999,0,0,NA,0,0,NA,0,33,0,0,0,0,0.9999999999999999,0,0,27.000000000000004,0,22.000000000000004,13811
0,0,0,0.9999999999999999,0,0,0,3.9999999999999996,0,0,0,0,0,0,0.9999999999999999,0.9999999999999999,0,0,0,0,0,0,0,0,0.9999999999999999,0,0,0,0,0,0,0,0,11.000000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0.9999999999999999,0,0,0,0,0,0,2.9999999999999996,0,0,2.9999999999999996,0,0,0,1.9999999999999998,0,0,0,0,3.9999999999999996,0,0,0,0,0.9999999999999999,0,0,0,0,0,13812
NA,1.9999999999999998,0,0,1.9999999999999998,0.9999999999999999,0,1.9999999999999998,0,NA,0,2.9999999999999996,0.9999999999999999,5,123,NA,0,0,0,1.9999999999999998,0.9999999999999999,0,0,30.000000000000004,0,0,0,0,0,0,0,1.9999999999999998,0,3.9999999999999996,0,NA,0,0,0,0,0,0,0,0,0,5,0,0,1.9999999999999998,0,0,0,0,7.999999999999999,0,0.9999999999999999,0,0,0,3.9999999999999996,3.9999999999999996,0,NA,0.9999999999999999,NA,1.9999999999999998,NA,0,0,NA,17,0.9999999999999999,13.000000000000002,9,0,0.9999999999999999,13813
0,0,0,0.9999999999999999,0,0,0.9999999999999999,0,0,0,0,0,0,0,0,9,0,0,5,0.9999999999999999,0,0,6.999999999999999,0,0,0,0,0,2.9999999999999996,0.9999999999999999,0,0,0,62,23,0,0,0,0,0,0,0,0,0,0,0,1.9999999999999998,0,0,0,0,0,0,0,0,0,22.000000000000004,0.9999999999999999,0,0.9999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999999999999999,1.9999999999999998,0,13814
1.9999999999999998,0,0,0,1.9999999999999998,0,0,22.000000000000004,6.999999999999999,0,NA,10,0.9999999999999999,0.9999999999999999,0.9999999999999999,0,3.9999999999999996,0,3.9999999999999996,0.9999999999999999,0,0,NA,5.999999999999999,0,0,0,0,0,0,1.9999999999999998,1.9999999999999998,0,0,0,0,0.9999999999999999,0,0.9999999999999999,0,0,2.9999999999999996,NA,60.00000000000001,0,1.9999999999999998,0,0,0,0,NA,0,0,0,0,0,0,0,0,5.999999999999999,NA,0,0,0.9999999999999999,0,0,1.9999999999999998,18,2.9999999999999996,5,5,0,29,10,0.9999999999999999,0,13816
0,0,0,0,5,0,0,37,0,0,0,13.000000000000002,0,0,0,0,0,0,NA,0,0,0,0,0.9999999999999999,0,0,0,0,40,0,2.9999999999999996,5.999999999999999,0,0,0.9999999999999999,0,0,0,0,0,0,0,0,27.999999999999996,0,NA,0,0,0,0.9999999999999999,1.9999999999999998,0,0,0,0,0,0.9999999999999999,0,0,0,0,0,0,1.9999999999999998,0,0,0,5,0,0,0.9999999999999999,0,0,0,0,0,13817
0,0,0.9999999999999999,0,0,0,0,0,0,0,0.9999999999999999,0,0,0,0,0,0.9999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9999999999999998,0,0,0,0,0,0,0,0.9999999999999999,1.9999999999999998,0,2.9999999999999996,0.9999999999999999,0,0,0,0,0,0,0.9999999999999999,0,0,0,0,0.9999999999999999,1.9999999999999998,0,0,13818
0,0,0,0,0,0,0,0,0,0,5.999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999999999999999,0.9999999999999999,0,0,0,0,0,0,0,6.999999999999999,0,6.999999999999999,0.9999999999999999,0,0,0,0,0,0,0,0,0,0,0,1.9999999999999998,29,0,0,13819
27.999999999999996,0,5.999999999999999,0.9999999999999999,0,0,0,43,5.999999999999999,0.9999999999999999,5.999999999999999,0,2.9999999999999996,NA,25,0,72,0,3.9999999999999996,2.9999999999999996,5,0.9999999999999999,13.999999999999998,1.9999999999999998,0,0,0,0,0,0.9999999999999999,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,2.9999999999999996,0,0,0,0,0,0,NA,0,0,7.999999999999999,11.000000000000002,0.9999999999999999,0,1.9999999999999998,0,0,2.9999999999999996,0,0,21,0,0,0,NA,0,0,13865
0.9999999999999999,0,0,0,0,0,34,0,0,NA,2.9999999999999996,0,0.9999999999999999,5,0,1.9999999999999998,0,0,0,0,0,34,3.9999999999999996,0,0,0,0,0,0,27.000000000000004,0,0,0,0,0,0,0,0,1.9999999999999998,0,0,0,0,0,0,0,27.999999999999996,0,0,1.9999999999999998,0,0,0,0,0,0,0,NA,0,2.9999999999999996,31.999999999999996,0,0,0,0,0,0,0,0,5.999999999999999,0,2.9999999999999996,0,6.999999999999999,0,0,13891
2.9999999999999996,0,0,0,0,0,0,17,0,0.9999999999999999,2.9999999999999996,0,0,0,0.9999999999999999,0,2.9999999999999996,0,0,1.9999999999999998,0,0,2.9999999999999996,0,0,0,0,0,0,0,0,0,0,0,0.9999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1.9999999999999998,0,0,0,0,0,0,0,0,23,0,0,0,23.999999999999996,0,0,13894
0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13895
1.9999999999999998,0,0,0,0,0,0,13.999999999999998,0,0,0,0.9999999999999999,1.9999999999999998,0,0.9999999999999999,0,13.999999999999998,0,0,0,0,0,0,0,0,0,0,0,0,6.999999999999999,0,0.9999999999999999,0,1.9999999999999998,0.9999999999999999,2.9999999999999996,0,0,0,0,0,0.9999999999999999,0.9999999999999999,0,0,0,0,5,10,0.9999999999999999,0,0,0,0,0,0,0.9999999999999999,0,0,160,0,0,0,2.9999999999999996,0,0,0,0,0,0,0.9999999999999999,0,0,2.9999999999999996,0,0,13896
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9999999999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,13897
0,0,0,0,0,0,0,0,0,0,0,0,1.9999999999999998,10,0,0,5,0,15.000000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0.9999999999999999,0,1.9999999999999998,0,0,0,1.9999999999999998,2.9999999999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999999999999999,0,6.999999999999999,0,0.9999999999999999,0,3.9999999999999996,0,0,0,0,0,10,0,0,0,2.9999999999999996,0,0,0,1.9999999999999998,0.9999999999999999,0,13898
0,0,0,0,0,0,0,0.9999999999999999,0,0,0,0,0,0,0.9999999999999999,0,0.9999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.999999999999999,0,0,0.9999999999999999,0.9999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,13899
0,0,0,0,0,0,0,0,0,0,0.9999999999999999,0,0,0,0,0,0,0,45.00000000000001,0,0,0,0,0,68,0,0.9999999999999999,0,0,0,0,0,0,0,0,0,0.9999999999999999,0,0,0,0,0,1.9999999999999998,0,0,0,0,5.999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9999999999999998,0,0,13900
15.000000000000002,0,0,0,0,0,0,131,1.9999999999999998,NA,NA,0,2.9999999999999996,NA,0.9999999999999999,0,0,0,0,0.9999999999999999,0,0,3.9999999999999996,0,0,0,0,0,0,0,0,5.999999999999999,0,0,0,0,0,1.9999999999999998,0,0,0,0,11.000000000000002,0,0,3.9999999999999996,0,0,0,2.9999999999999996,0,0,0,5,0,0.9999999999999999,0,13.999999999999998,5,6.999999999999999,1.9999999999999998,0,0,0.9999999999999999,0,0,2.9999999999999996,3.9999999999999996,0.9999999999999999,44.00000000000001,0.9999999999999999,0,0,0.9999999999999999,0,0,13901
